time;V(OSC);
0.000345236;4.98027;
0.000345241;4.98044;
0.000345246;4.9803;
0.000345251;4.98046;
0.000345256;4.98032;
0.000345261;4.98049;
0.000345266;4.98035;
0.000345271;4.98051;
0.000345276;4.98037;
0.000345281;4.98054;
0.000345286;4.9804;
0.000345291;4.98056;
0.000345296;4.98042;
0.000345301;4.98059;
0.000345306;4.98045;
0.000345311;4.98061;
0.000345316;4.98047;
0.000345321;4.98064;
0.000345326;4.9805;
0.000345331;4.98066;
0.000345336;4.98052;
0.000345341;4.98069;
0.000345346;4.98054;
0.000345351;4.98071;
0.000345356;4.98057;
0.000345361;4.98073;
0.000345366;4.98059;
0.000345371;4.98076;
0.000345376;4.98062;
0.000345381;4.98078;
0.000345386;4.98064;
0.000345391;4.98081;
0.000345396;4.98067;
0.000345401;4.98083;
0.000345406;4.98069;
0.000345411;4.98086;
0.000345416;4.98071;
0.000345421;4.98088;
0.000345426;4.98074;
0.000345431;4.9809;
0.000345436;4.98076;
0.000345441;4.98093;
0.000345446;4.98079;
0.000345451;4.98095;
0.000345456;4.98081;
0.000345461;4.98098;
0.000345466;4.98083;
0.000345471;4.981;
0.000345476;4.98086;
0.000345481;4.98102;
0.000345486;4.98088;
0.000345491;4.98105;
0.000345496;4.98091;
0.000345501;4.98107;
0.000345506;4.98093;
0.000345511;4.9811;
0.000345516;4.98095;
0.000345521;4.98112;
0.000345526;4.98098;
0.000345531;4.98114;
0.000345536;4.981;
0.000345541;4.98117;
0.000345546;4.98103;
0.000345551;4.98119;
0.000345556;4.98105;
0.000345561;4.98121;
0.000345566;4.98107;
0.000345571;4.98124;
0.000345576;4.9811;
0.000345581;4.98126;
0.000345586;4.98112;
0.000345591;4.98129;
0.000345596;4.98114;
0.000345601;4.98131;
0.000345606;4.98117;
0.000345611;4.98133;
0.000345616;4.98119;
0.000345621;4.98136;
0.000345626;4.98121;
0.000345631;4.98138;
0.000345636;4.98124;
0.000345641;4.9814;
0.000345646;4.98126;
0.000345651;4.98143;
0.000345656;4.98129;
0.000345661;4.98145;
0.000345666;4.98131;
0.000345671;4.98147;
0.000345676;4.98133;
0.000345681;4.9815;
0.000345686;4.98136;
0.000345691;4.98152;
0.000345696;4.98138;
0.000345701;4.98154;
0.000345706;4.9814;
0.000345711;4.98157;
0.000345716;4.98143;
0.000345721;4.98159;
0.000345726;4.98145;
0.000345731;4.98161;
0.000345736;4.98147;
0.000345741;4.98164;
0.000345746;4.98149;
0.000345751;4.98166;
0.000345756;4.98152;
0.000345761;4.98168;
0.000345766;4.98154;
0.000345771;4.98171;
0.000345776;4.98156;
0.000345781;4.98173;
0.000345786;4.98159;
0.000345791;4.98175;
0.000345796;4.98161;
0.000345801;4.98177;
0.000345806;4.98163;
0.000345811;4.9818;
0.000345816;4.98166;
0.000345821;4.98182;
0.000345826;4.98168;
0.000345831;4.98184;
0.000345836;4.9817;
0.000345841;4.98187;
0.000345846;4.98173;
0.000345851;4.98189;
0.000345856;4.98175;
0.000345861;4.98191;
0.000345866;4.98177;
0.000345871;4.98194;
0.000345876;4.98179;
0.000345881;4.98196;
0.000345886;4.98182;
0.000345891;4.98198;
0.000345896;4.98184;
0.000345901;4.982;
0.000345906;4.98186;
0.000345911;4.98203;
0.000345916;4.98188;
0.000345921;4.98205;
0.000345926;4.98191;
0.000345931;4.98207;
0.000345936;4.98193;
0.000345941;4.98209;
0.000345946;4.98195;
0.000345951;4.98212;
0.000345956;4.98198;
0.000345961;4.98214;
0.000345966;4.982;
0.000345971;4.98216;
0.000345976;4.98202;
0.000345981;4.98218;
0.000345986;4.98204;
0.000345991;4.98221;
0.000345996;4.98207;
0.000346001;4.98223;
0.000346006;4.98209;
0.000346011;4.98225;
0.000346016;4.98211;
0.000346021;4.98227;
0.000346026;4.98213;
0.000346031;4.9823;
0.000346036;4.98215;
0.000346041;4.98232;
0.000346046;4.98218;
0.000346051;4.98234;
0.000346056;4.9822;
0.000346061;4.98236;
0.000346066;4.98222;
0.000346071;4.98239;
0.000346076;4.98224;
0.000346081;4.98241;
0.000346086;4.98227;
0.000346091;4.98243;
0.000346096;4.98229;
0.000346101;4.98245;
0.000346106;4.98231;
0.000346111;4.98247;
0.000346116;4.98233;
0.000346121;4.9825;
0.000346126;4.98235;
0.000346131;4.98252;
0.000346136;4.98238;
0.000346141;4.98254;
0.000346146;4.9824;
0.000346151;4.98256;
0.000346156;4.98242;
0.000346161;4.98258;
0.000346166;4.98244;
0.000346171;4.98261;
0.000346176;4.98246;
0.000346181;4.98263;
0.000346186;4.98249;
0.000346191;4.98265;
0.000346196;4.98251;
0.000346201;4.98267;
0.000346206;4.98253;
0.000346211;4.98269;
0.000346216;4.98255;
0.000346221;4.98272;
0.000346226;4.98257;
0.000346231;4.98274;
0.000346236;4.9826;
0.000346241;4.98276;
0.000346246;4.98262;
0.000346251;4.98278;
0.000346256;4.98264;
0.000346261;4.9828;
0.000346266;4.98266;
0.000346271;4.98282;
0.000346276;4.98268;
0.000346281;4.98285;
0.000346286;4.9827;
0.000346291;4.98287;
0.000346296;4.98273;
0.000346301;4.98289;
0.000346306;4.98275;
0.000346311;4.98291;
0.000346316;4.98277;
0.000346321;4.98293;
0.000346326;4.98279;
0.000346331;4.98295;
0.000346336;4.98281;
0.000346341;4.98298;
0.000346346;4.98283;
0.000346351;4.983;
0.000346356;4.98285;
0.000346361;4.98302;
0.000346366;4.98288;
0.000346371;4.98304;
0.000346376;4.9829;
0.000346381;4.98306;
0.000346386;4.98292;
0.000346391;4.98308;
0.000346396;4.98294;
0.000346401;4.9831;
0.000346406;4.98296;
0.000346411;4.98313;
0.000346416;4.98298;
0.000346421;4.98315;
0.000346426;4.983;
0.000346431;4.98317;
0.000346436;4.98303;
0.000346441;4.98319;
0.000346446;4.98305;
0.000346451;4.98321;
0.000346456;4.98307;
0.000346461;4.98323;
0.000346466;4.98309;
0.000346471;4.98325;
0.000346476;4.98311;
0.000346481;4.98327;
0.000346486;4.98313;
0.000346491;4.98329;
0.000346496;4.98315;
0.000346501;4.98332;
0.000346506;4.98317;
0.000346511;4.98334;
0.000346516;4.98319;
0.000346521;4.98336;
0.000346526;4.98322;
0.000346531;4.98338;
0.000346536;4.98324;
0.000346541;4.9834;
0.000346546;4.98326;
0.000346551;4.98342;
0.000346556;4.98328;
0.000346561;4.98344;
0.000346566;4.9833;
0.000346571;4.98346;
0.000346576;4.98332;
0.000346581;4.98348;
0.000346586;4.98334;
0.000346591;4.9835;
0.000346596;4.98336;
0.000346601;4.98353;
0.000346606;4.98338;
0.000346611;4.98355;
0.000346616;4.9834;
0.000346621;4.98357;
0.000346626;4.98342;
0.000346631;4.98359;
0.000346636;4.98345;
0.000346641;4.98361;
0.000346646;4.98347;
0.000346651;4.98363;
0.000346656;4.98349;
0.000346661;4.98365;
0.000346666;4.98351;
0.000346671;4.98367;
0.000346676;4.98353;
0.000346681;4.98369;
0.000346686;4.98355;
0.000346691;4.98371;
0.000346696;4.98357;
0.000346701;4.98373;
0.000346706;4.98359;
0.000346711;4.98375;
0.000346716;4.98361;
0.000346721;4.98377;
0.000346726;4.98363;
0.000346731;4.98379;
0.000346736;4.98365;
0.000346741;4.98381;
0.000346746;4.98367;
0.000346751;4.98383;
0.000346756;4.98369;
0.000346761;4.98385;
0.000346766;4.98371;
0.000346771;4.98388;
0.000346776;4.98373;
0.000346781;4.9839;
0.000346786;4.98375;
0.000346791;4.98392;
0.000346796;4.98377;
0.000346801;4.98394;
0.000346806;4.98379;
0.000346811;4.98396;
0.000346816;4.98381;
0.000346821;4.98398;
0.000346826;4.98383;
0.000346831;4.984;
0.000346836;4.98385;
0.000346841;4.98402;
0.000346846;4.98387;
0.000346851;4.98404;
0.000346856;4.9839;
0.000346861;4.98406;
0.000346866;4.98392;
0.000346871;4.98408;
0.000346876;4.98394;
0.000346881;4.9841;
0.000346886;4.98397;
0.000346888;4.98507;
0.000346888;4.98525;
0.000346888;4.98613;
0.000346888;4.98715;
0.000346888;4.98921;
0.000346889;4.99292;
0.000346889;4.99935;
0.000346889;5.01045;
0.000346889;5.02384;
0.000346889;5.04887;
0.000346889;5.08747;
0.00034689;5.126;
0.00034689;5.13465;
0.00034689;5.15269;
0.00034689;5.18117;
0.00034689;5.20247;
0.00034689;5.21057;
0.00034689;5.21572;
0.00034689;5.21729;
0.00034689;5.2186;
0.00034689;5.21946;
0.00034689;5.22039;
0.00034689;5.22223;
0.00034689;5.22586;
0.00034689;5.23281;
0.00034689;5.24498;
0.00034689;5.25772;
0.00034689;5.19778;
0.000346891;4.60143;
0.000346891;4.46598;
0.000346891;4.11635;
0.000346891;2.8311;
0.000346891;1.57203;
0.000346891;0.853808;
0.000346892;0.458231;
0.000346892;0.329096;
0.000346892;0.269415;
0.000346892;0.21944;
0.000346892;0.180721;
0.000346892;0.138313;
0.000346892;0.107307;
0.000346893;0.081589;
0.000346893;0.0594594;
0.000346893;0.0421477;
0.000346894;0.0308801;
0.000346894;0.0233861;
0.000346894;0.0184339;
0.000346895;0.0152333;
0.000346895;0.0129309;
0.000346896;0.0112002;
0.000346896;0.00999881;
0.000346897;0.00922724;
0.000346898;0.00877335;
0.000346899;0.00858715;
0.0003469;0.00850471;
0.000346903;0.00851917;
0.000346908;0.00849355;
0.000346913;0.00850894;
0.000346918;0.00848255;
0.000346923;0.0084983;
0.000346928;0.00847176;
0.000346933;0.00848759;
0.000346938;0.00846102;
0.000346943;0.00847687;
0.000346948;0.0084503;
0.000346953;0.00846616;
0.000346958;0.00843959;
0.000346963;0.00845546;
0.000346968;0.0084289;
0.000346973;0.00844477;
0.000346978;0.00841822;
0.000346983;0.0084341;
0.000346988;0.00840755;
0.000346993;0.00842344;
0.000346998;0.0083969;
0.000347003;0.0084128;
0.000347008;0.00838626;
0.000347013;0.00840216;
0.000347018;0.00837564;
0.000347023;0.00839154;
0.000347028;0.00836502;
0.000347033;0.00838094;
0.000347038;0.00835442;
0.000347043;0.00837035;
0.000347048;0.00834384;
0.000347053;0.00835977;
0.000347058;0.00833327;
0.000347063;0.0083492;
0.000347068;0.00832271;
0.000347073;0.00833865;
0.000347078;0.00831217;
0.000347083;0.00832811;
0.000347088;0.00830163;
0.000347093;0.00831759;
0.000347098;0.00829112;
0.000347103;0.00830708;
0.000347108;0.00828062;
0.000347113;0.00829658;
0.000347118;0.00827013;
0.000347123;0.0082861;
0.000347128;0.00825965;
0.000347133;0.00827563;
0.000347138;0.00824919;
0.000347143;0.00826518;
0.000347148;0.00823875;
0.000347153;0.00825474;
0.000347158;0.00822831;
0.000347163;0.00824431;
0.000347168;0.00821789;
0.000347173;0.0082339;
0.000347178;0.00820749;
0.000347183;0.0082235;
0.000347188;0.0081971;
0.000347193;0.00821311;
0.000347198;0.00818672;
0.000347203;0.00820274;
0.000347208;0.00817635;
0.000347213;0.00819238;
0.000347218;0.008166;
0.000347223;0.00818204;
0.000347228;0.00815567;
0.000347233;0.00817171;
0.000347238;0.00814534;
0.000347243;0.00816139;
0.000347248;0.00813503;
0.000347253;0.00815109;
0.000347258;0.00812474;
0.000347263;0.0081408;
0.000347268;0.00811445;
0.000347273;0.00813052;
0.000347278;0.00810418;
0.000347283;0.00812026;
0.000347288;0.00809393;
0.000347293;0.00811001;
0.000347298;0.00808368;
0.000347303;0.00809977;
0.000347308;0.00807345;
0.000347313;0.00808955;
0.000347318;0.00806324;
0.000347323;0.00807934;
0.000347328;0.00805303;
0.000347333;0.00806914;
0.000347338;0.00804284;
0.000347343;0.00805895;
0.000347348;0.00803266;
0.000347353;0.00804878;
0.000347358;0.0080225;
0.000347363;0.00803862;
0.000347368;0.00801234;
0.000347373;0.00802847;
0.000347378;0.0080022;
0.000347383;0.00801834;
0.000347388;0.00799208;
0.000347393;0.00800822;
0.000347398;0.00798196;
0.000347403;0.00799811;
0.000347408;0.00797186;
0.000347413;0.00798801;
0.000347418;0.00796177;
0.000347423;0.00797793;
0.000347428;0.0079517;
0.000347433;0.00796786;
0.000347438;0.00794163;
0.000347443;0.0079578;
0.000347448;0.00793158;
0.000347453;0.00794776;
0.000347458;0.00792154;
0.000347463;0.00793773;
0.000347468;0.00791152;
0.000347473;0.00792771;
0.000347478;0.0079015;
0.000347483;0.0079177;
0.000347488;0.0078915;
0.000347493;0.00790771;
0.000347498;0.00788152;
0.000347503;0.00789772;
0.000347508;0.00787154;
0.000347513;0.00788775;
0.000347518;0.00786158;
0.000347523;0.0078778;
0.000347528;0.00785163;
0.000347533;0.00786785;
0.000347538;0.00784169;
0.000347543;0.00785792;
0.000347548;0.00783177;
0.000347553;0.007848;
0.000347558;0.00782185;
0.000347563;0.0078381;
0.000347568;0.00781195;
0.000347573;0.0078282;
0.000347578;0.00780207;
0.000347582;0.00781925;
0.000347587;0.00779399;
0.000347591;0.00781098;
0.000347594;0.0077863;
0.000347599;0.00780339;
0.000347604;0.00777731;
0.000347609;0.00779358;
0.000347614;0.00776747;
0.000347619;0.00778374;
0.000347624;0.00775764;
0.000347629;0.00777392;
0.000347634;0.00774782;
0.000347639;0.0077641;
0.000347644;0.00773801;
0.000347649;0.0077543;
0.000347654;0.00772822;
0.000347659;0.00774451;
0.000347664;0.00771843;
0.000347669;0.00773474;
0.000347674;0.00770866;
0.000347679;0.00772497;
0.000347684;0.00769891;
0.000347689;0.00771522;
0.000347694;0.00768916;
0.000347699;0.00770548;
0.000347704;0.00767943;
0.000347709;0.00769575;
0.000347714;0.00766971;
0.000347719;0.00768604;
0.000347724;0.00766;
0.000347729;0.00767634;
0.000347734;0.0076503;
0.000347739;0.00766665;
0.000347744;0.00764062;
0.000347749;0.00765697;
0.000347754;0.00763095;
0.000347759;0.0076473;
0.000347764;0.00762129;
0.000347769;0.00763765;
0.000347774;0.00761164;
0.000347779;0.007628;
0.000347784;0.00760201;
0.000347789;0.00761838;
0.000347794;0.00759238;
0.000347799;0.00760876;
0.000347804;0.00758277;
0.000347809;0.00759915;
0.000347814;0.00757317;
0.000347819;0.00758956;
0.000347824;0.00756359;
0.000347829;0.00757998;
0.000347834;0.00755401;
0.000347839;0.00757041;
0.000347844;0.00754445;
0.000347849;0.00756085;
0.000347854;0.0075349;
0.000347859;0.00755131;
0.000347864;0.00752536;
0.000347869;0.00754177;
0.000347874;0.00751583;
0.000347879;0.00753225;
0.000347884;0.00750632;
0.000347889;0.00752274;
0.000347894;0.00749681;
0.000347899;0.00751325;
0.000347904;0.00748732;
0.000347909;0.00750376;
0.000347914;0.00747785;
0.000347919;0.00749429;
0.000347924;0.00746838;
0.000347929;0.00748483;
0.000347934;0.00745892;
0.000347939;0.00747538;
0.000347944;0.00744948;
0.000347949;0.00746594;
0.000347954;0.00744005;
0.000347959;0.00745651;
0.000347964;0.00743063;
0.000347969;0.0074471;
0.000347974;0.00742122;
0.000347979;0.0074377;
0.000347984;0.00741183;
0.000347989;0.00742831;
0.000347994;0.00740245;
0.000347999;0.00741893;
0.000348004;0.00739307;
0.000348009;0.00740957;
0.000348014;0.00738372;
0.000348019;0.00740021;
0.000348024;0.00737437;
0.000348029;0.00739087;
0.000348034;0.00736503;
0.000348039;0.00738154;
0.000348044;0.00735571;
0.000348049;0.00737223;
0.000348054;0.0073464;
0.000348059;0.00736292;
0.000348064;0.0073371;
0.000348069;0.00735363;
0.000348074;0.00732781;
0.000348079;0.00734434;
0.000348084;0.00731854;
0.000348089;0.00733507;
0.000348094;0.00730927;
0.000348099;0.00732581;
0.000348104;0.00730002;
0.000348109;0.00731657;
0.000348114;0.00729078;
0.000348119;0.00730733;
0.000348124;0.00728155;
0.000348129;0.00729811;
0.000348134;0.00727234;
0.000348139;0.0072889;
0.000348144;0.00726313;
0.000348149;0.0072797;
0.000348154;0.00725394;
0.000348159;0.00727051;
0.000348164;0.00724476;
0.000348169;0.00726134;
0.000348174;0.00723559;
0.000348179;0.00725217;
0.000348184;0.00722643;
0.000348189;0.00724302;
0.000348194;0.00721728;
0.000348199;0.00723388;
0.000348204;0.00720815;
0.000348209;0.00722475;
0.000348214;0.00719903;
0.000348219;0.00721563;
0.000348224;0.00718991;
0.000348229;0.00720653;
0.000348234;0.00718082;
0.000348239;0.00719743;
0.000348244;0.00717173;
0.000348249;0.00718835;
0.000348254;0.00716265;
0.000348259;0.00717928;
0.000348264;0.00715359;
0.000348269;0.00717022;
0.000348274;0.00714453;
0.000348279;0.00716117;
0.000348284;0.00713549;
0.000348289;0.00715214;
0.000348294;0.00712646;
0.000348299;0.00714311;
0.000348304;0.00711744;
0.000348309;0.0071341;
0.000348314;0.00710844;
0.000348319;0.0071251;
0.000348324;0.00709944;
0.000348329;0.00711611;
0.000348334;0.00709046;
0.000348339;0.00710713;
0.000348344;0.00708149;
0.000348349;0.00709816;
0.000348354;0.00707252;
0.000348359;0.00708921;
0.000348364;0.00706357;
0.000348369;0.00708026;
0.000348374;0.00705464;
0.000348379;0.00707133;
0.000348384;0.00704571;
0.000348389;0.00706241;
0.000348394;0.00703679;
0.000348399;0.0070535;
0.000348404;0.00702789;
0.000348409;0.0070446;
0.000348414;0.007019;
0.000348419;0.00703571;
0.000348424;0.00701012;
0.000348429;0.00702684;
0.000348434;0.00700125;
0.000348439;0.00701797;
0.000348444;0.00699239;
0.000348449;0.00700912;
0.000348454;0.00698354;
0.000348459;0.00700028;
0.000348464;0.00697471;
0.000348469;0.00699145;
0.000348474;0.00696588;
0.000348479;0.00698263;
0.000348484;0.00695707;
0.000348489;0.00697382;
0.000348494;0.00694827;
0.000348499;0.00696502;
0.000348504;0.00693948;
0.000348509;0.00695624;
0.000348514;0.0069307;
0.000348519;0.00694746;
0.000348524;0.00692193;
0.000348529;0.0069387;
0.000348534;0.00691317;
0.000348539;0.00692995;
0.000348544;0.00690442;
0.000348549;0.00692121;
0.000348554;0.00689569;
0.000348559;0.00691248;
0.000348564;0.00688697;
0.000348569;0.00690376;
0.000348574;0.00687825;
0.000348579;0.00689505;
0.000348584;0.00686955;
0.000348589;0.00688635;
0.000348594;0.00686086;
0.000348599;0.00687767;
0.000348604;0.00685218;
0.000348609;0.006869;
0.000348614;0.00684351;
0.000348619;0.00686033;
0.000348624;0.00683486;
0.000348629;0.00685168;
0.000348634;0.00682621;
0.000348639;0.00684304;
0.000348644;0.00681758;
0.000348649;0.00683441;
0.000348654;0.00680895;
0.000348659;0.00682579;
0.000348664;0.00680034;
0.000348669;0.00681718;
0.000348674;0.00679174;
0.000348679;0.00680859;
0.000348684;0.00678315;
0.000348689;0.0068;
0.000348694;0.00677457;
0.000348699;0.00679142;
0.000348704;0.006766;
0.000348709;0.00678286;
0.000348714;0.00675744;
0.000348719;0.00677431;
0.000348724;0.00674889;
0.000348729;0.00676576;
0.000348734;0.00674035;
0.000348739;0.00675723;
0.000348744;0.00673183;
0.000348749;0.00674871;
0.000348754;0.00672331;
0.000348759;0.0067402;
0.000348764;0.00671481;
0.000348769;0.0067317;
0.000348774;0.00670632;
0.000348779;0.00672322;
0.000348784;0.00669784;
0.000348789;0.00671474;
0.000348794;0.00668936;
0.000348799;0.00670627;
0.000348804;0.0066809;
0.000348809;0.00669782;
0.000348814;0.00667245;
0.000348819;0.00668937;
0.000348824;0.00666401;
0.000348829;0.00668094;
0.000348834;0.00665559;
0.000348839;0.00667251;
0.000348844;0.00664717;
0.000348849;0.0066641;
0.000348854;0.00663876;
0.000348859;0.0066557;
0.000348864;0.00663036;
0.000348869;0.00664731;
0.000348874;0.00662198;
0.000348879;0.00663893;
0.000348884;0.0066136;
0.000348889;0.00663056;
0.000348894;0.00660524;
0.000348899;0.0066222;
0.000348904;0.00659688;
0.000348909;0.00661385;
0.000348914;0.00658854;
0.000348919;0.00660551;
0.000348924;0.00658021;
0.000348929;0.00659718;
0.000348934;0.00657189;
0.000348939;0.00658886;
0.000348944;0.00656357;
0.000348949;0.00658056;
0.000348954;0.00655527;
0.000348959;0.00657226;
0.000348964;0.00654698;
0.000348969;0.00656397;
0.000348974;0.0065387;
0.000348979;0.0065557;
0.000348984;0.00653043;
0.000348989;0.00654743;
0.000348994;0.00652217;
0.000348999;0.00653918;
0.000349004;0.00651392;
0.000349009;0.00653093;
0.000349014;0.00650568;
0.000349019;0.0065227;
0.000349024;0.00649745;
0.000349029;0.00651448;
0.000349034;0.00648924;
0.000349039;0.00650626;
0.000349044;0.00648103;
0.000349049;0.00649806;
0.000349054;0.00647283;
0.000349059;0.00648987;
0.000349064;0.00646465;
0.000349069;0.00648169;
0.000349074;0.00645647;
0.000349079;0.00647351;
0.000349084;0.0064483;
0.000349089;0.00646535;
0.000349094;0.00644015;
0.000349099;0.0064572;
0.000349104;0.006432;
0.000349109;0.00644906;
0.000349114;0.00642387;
0.000349119;0.00644093;
0.000349124;0.00641574;
0.000349129;0.00643281;
0.000349134;0.00640763;
0.000349139;0.0064247;
0.000349144;0.00639952;
0.000349149;0.0064166;
0.000349154;0.00639143;
0.000349159;0.00640851;
0.000349164;0.00638334;
0.000349169;0.00640043;
0.000349174;0.00637527;
0.000349179;0.00639236;
0.000349184;0.00636721;
0.000349189;0.0063843;
0.000349194;0.00635915;
0.000349199;0.00637625;
0.000349204;0.00635111;
0.000349209;0.00636822;
0.000349214;0.00634308;
0.000349219;0.00636019;
0.000349224;0.00633505;
0.000349229;0.00635217;
0.000349234;0.00632704;
0.000349239;0.00634416;
0.000349244;0.00631904;
0.000349249;0.00633616;
0.000349254;0.00631105;
0.000349259;0.00632818;
0.000349264;0.00630306;
0.000349269;0.0063202;
0.000349274;0.00629509;
0.000349279;0.00631223;
0.000349284;0.00628713;
0.000349289;0.00630427;
0.000349294;0.00627918;
0.000349299;0.00629633;
0.000349304;0.00627124;
0.000349309;0.00628839;
0.000349314;0.0062633;
0.000349319;0.00628046;
0.000349324;0.00625538;
0.000349329;0.00627254;
0.000349334;0.00624747;
0.000349339;0.00626464;
0.000349344;0.00623957;
0.000349349;0.00625674;
0.000349354;0.00623168;
0.000349359;0.00624885;
0.000349364;0.00622379;
0.000349369;0.00624097;
0.000349374;0.00621592;
0.000349379;0.00623311;
0.000349384;0.00620806;
0.000349389;0.00622525;
0.000349394;0.00620021;
0.000349399;0.0062174;
0.000349404;0.00619237;
0.000349409;0.00620956;
0.000349414;0.00618453;
0.000349419;0.00620173;
0.000349424;0.00617671;
0.000349429;0.00619392;
0.000349434;0.0061689;
0.000349439;0.00618611;
0.000349444;0.0061611;
0.000349449;0.00617831;
0.000349454;0.0061533;
0.000349459;0.00617052;
0.000349464;0.00614552;
0.000349469;0.00616274;
0.000349474;0.00613775;
0.000349479;0.00615497;
0.000349484;0.00612998;
0.000349489;0.00614722;
0.000349494;0.00612223;
0.000349499;0.00613947;
0.000349504;0.00611449;
0.000349509;0.00613173;
0.000349514;0.00610675;
0.000349519;0.006124;
0.000349524;0.00609903;
0.000349529;0.00611628;
0.000349534;0.00609131;
0.000349539;0.00610857;
0.000349544;0.00608361;
0.000349549;0.00610087;
0.000349554;0.00607591;
0.000349559;0.00609318;
0.000349564;0.00606823;
0.000349569;0.0060855;
0.000349574;0.00606055;
0.000349579;0.00607783;
0.000349584;0.00605289;
0.000349589;0.00607016;
0.000349594;0.00604523;
0.000349599;0.00606251;
0.000349604;0.00603758;
0.000349609;0.00605487;
0.000349614;0.00602995;
0.000349619;0.00604724;
0.000349624;0.00602232;
0.000349629;0.00603962;
0.000349634;0.0060147;
0.000349639;0.006032;
0.000349644;0.00600709;
0.000349649;0.0060244;
0.000349654;0.0059995;
0.000349659;0.00601681;
0.000349664;0.00599191;
0.000349669;0.00600922;
0.000349674;0.00598433;
0.000349679;0.00600165;
0.000349684;0.00597676;
0.000349689;0.00599408;
0.000349694;0.0059692;
0.000349699;0.00598653;
0.000349704;0.00596165;
0.000349709;0.00597898;
0.000349714;0.00595411;
0.000349719;0.00597144;
0.000349724;0.00594658;
0.000349729;0.00596392;
0.000349734;0.00593906;
0.000349739;0.0059564;
0.000349744;0.00593154;
0.000349749;0.00594889;
0.000349754;0.00592404;
0.000349759;0.00594139;
0.000349764;0.00591655;
0.000349769;0.0059339;
0.000349774;0.00590906;
0.000349779;0.00592642;
0.000349784;0.00590159;
0.000349789;0.00591895;
0.000349794;0.00589412;
0.000349799;0.00591149;
0.000349804;0.00588667;
0.000349809;0.00590404;
0.000349814;0.00587922;
0.000349819;0.0058966;
0.000349824;0.00587179;
0.000349829;0.00588917;
0.000349834;0.00586436;
0.000349839;0.00588174;
0.000349844;0.00585694;
0.000349849;0.00587433;
0.000349854;0.00584953;
0.000349859;0.00586693;
0.000349864;0.00584213;
0.000349869;0.00585953;
0.000349874;0.00583474;
0.000349879;0.00585215;
0.000349884;0.00582736;
0.000349889;0.00584477;
0.000349894;0.00581999;
0.000349899;0.0058374;
0.000349904;0.00581263;
0.000349909;0.00583005;
0.000349914;0.00580528;
0.000349919;0.0058227;
0.000349924;0.00579793;
0.000349929;0.00581536;
0.000349934;0.0057906;
0.000349939;0.00580803;
0.000349944;0.00578328;
0.000349949;0.00580071;
0.000349954;0.00577596;
0.000349959;0.0057934;
0.000349964;0.00576865;
0.000349969;0.00578609;
0.000349974;0.00576136;
0.000349979;0.0057788;
0.000349984;0.00575407;
0.000349989;0.00577152;
0.000349994;0.00574679;
0.000349999;0.00576424;
0.000350004;0.00573952;
0.000350009;0.00575698;
0.000350014;0.00573226;
0.000350019;0.00574972;
0.000350024;0.00572501;
0.000350029;0.00574247;
0.000350034;0.00571776;
0.000350039;0.00573523;
0.000350044;0.00571053;
0.000350049;0.00572801;
0.000350054;0.00570331;
0.000350059;0.00572079;
0.000350064;0.00569609;
0.000350069;0.00571357;
0.000350074;0.00568889;
0.000350079;0.00570637;
0.000350084;0.00568169;
0.000350089;0.00569918;
0.000350094;0.0056745;
0.000350099;0.005692;
0.000350104;0.00566732;
0.000350109;0.00568482;
0.000350114;0.00566015;
0.000350119;0.00567765;
0.000350124;0.00565299;
0.000350129;0.0056705;
0.000350134;0.00564584;
0.000350139;0.00566335;
0.000350144;0.0056387;
0.000350149;0.00565621;
0.000350154;0.00563156;
0.000350159;0.00564908;
0.000350164;0.00562444;
0.000350169;0.00564196;
0.000350174;0.00561732;
0.000350179;0.00563485;
0.000350184;0.00561021;
0.000350189;0.00562774;
0.000350194;0.00560311;
0.000350199;0.00562065;
0.000350204;0.00559603;
0.000350209;0.00561356;
0.000350214;0.00558894;
0.000350219;0.00560649;
0.000350224;0.00558187;
0.000350229;0.00559942;
0.000350234;0.00557481;
0.000350239;0.00559236;
0.000350244;0.00556776;
0.000350249;0.00558531;
0.000350254;0.00556071;
0.000350259;0.00557827;
0.000350264;0.00555368;
0.000350269;0.00557124;
0.000350274;0.00554665;
0.000350279;0.00556422;
0.000350284;0.00553963;
0.000350289;0.0055572;
0.000350294;0.00553262;
0.000350299;0.00555019;
0.000350304;0.00552562;
0.000350309;0.0055432;
0.000350314;0.00551863;
0.000350319;0.00553621;
0.000350324;0.00551164;
0.000350329;0.00552923;
0.000350334;0.00550467;
0.000350339;0.00552226;
0.000350344;0.0054977;
0.000350349;0.0055153;
0.000350354;0.00549075;
0.000350359;0.00550834;
0.000350364;0.0054838;
0.000350369;0.0055014;
0.000350374;0.00547686;
0.000350379;0.00549446;
0.000350384;0.00546993;
0.000350389;0.00548754;
0.000350394;0.005463;
0.000350399;0.00548062;
0.000350404;0.00545609;
0.000350409;0.00547371;
0.000350414;0.00544919;
0.000350419;0.00546681;
0.000350424;0.00544229;
0.000350429;0.00545992;
0.000350434;0.0054354;
0.000350439;0.00545303;
0.000350444;0.00542852;
0.000350449;0.00544616;
0.000350454;0.00542165;
0.000350459;0.00543929;
0.000350464;0.00541479;
0.000350469;0.00543243;
0.000350474;0.00540794;
0.000350479;0.00542559;
0.000350484;0.0054011;
0.000350489;0.00541874;
0.000350494;0.00539426;
